map,orbit_map,target_p,observable,xi_true,lambda,orbit_id,orbit_seed,k,i_star,series_len_m,N_k,mu_hat,sigma_hat,xi_hat,mu_star_hat,sigma_star_hat,n_S_all,S_all_min,S_all_max,segment,n_used,alpha,istar_rule
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,13,9558760967796070400,2,35.0,29999,857.0,1.8511342736030727,0.066585364268827,-0.8116172561253806,1.5351374263575157,0.1840576163147808,5,35.0,55.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,13,9558760967796070400,3,35.0,29998,857.0,1.5727912581612395,0.03839331539462176,-0.7987608136929916,1.393415671090637,0.060032286648575336,1,35.0,35.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,13,9558760967796070400,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,13,9558760967796070400,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,13,9558760967796070400,6,435.0,29995,68.0,1.558882062507525,0.007668879831244499,-0.6453350244078883,1.3586432904636692,0.01462330838688649,5,435.0,580.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,13,9558760967796070400,7,835.0,29994,35.0,1.5412406614449945,0.0014268236438577339,-0.5912212755103722,1.4939103769297635,0.002515564959233246,11,835.0,995.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,13,9558760967796070400,8,,29993,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,13,9558760967796070400,9,150.0,29992,199.0,1.4578839148096487,0.04442121729229202,-0.3911180855921793,1.141911169103624,0.019204945894306658,15,150.0,230.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,13,9558760967796070400,10,235.0,29991,127.0,1.456483441123115,0.03997521356075358,-0.34641912615730863,1.1339177841619426,0.017478112844055586,44,235.0,485.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,1,120.0,30000,250.0,4.871168603723238,1.4251035094660336,0.2660355336903364,1.8143187941017396,0.6118728389521753,165,120.0,940.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,2,30.0,29999,999.0,1.8485966986759292,0.07007555015449213,-0.8277912487166821,1.5601784983069322,0.17398961025442294,3,30.0,40.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,3,,29998,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,5,870.0,29996,34.0,1.566966827182617,0.002124061690485694,-0.6022019610216451,1.4916646053889395,0.008939368955040033,5,870.0,970.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,6,120.0,29995,249.0,1.5194687019638975,0.04334990438521737,-0.8521602854087765,0.8071574056483709,0.0339250357871292,2,120.0,130.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,7,,29994,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,8,95.0,29993,315.0,1.4533183475837839,0.0442592552816706,-0.3656546044881551,1.2191249522430692,0.022033080250006696,20,95.0,195.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,9,195.0,29992,153.0,1.4532535013779788,0.04205593488254791,-0.33630368845462877,1.1495841697737852,0.022336144187059145,40,195.0,405.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,14,10348879164444704768,10,235.0,29991,127.0,1.4476443179856573,0.0341797554737705,-0.14568032673836248,1.271154274598087,0.024136449239438827,89,235.0,920.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,1,330.0,30000,90.0,6.075410890802301,1.4848444913935506,0.4706104221969071,3.3595265534752,0.20672101676607646,135,330.0,1000.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,2,30.0,29999,999.0,1.84527809889455,0.07047344611344163,-0.8021840326080787,1.5633257271295091,0.17012359868941998,2,30.0,35.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,3,,29998,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,6,,29995,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,7,,29994,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,8,,29993,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,9,165.0,29992,181.0,1.4547784965213901,0.03734959033693372,-0.24903887102666591,1.246502199947282,0.022423813761895568,44,165.0,455.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,15,5044325615814497280,10,220.0,29991,136.0,1.4503287292102445,0.030526734460524542,-0.2142484983459622,1.2722807225924722,0.018043907673309864,66,220.0,990.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,1,55.0,30000,545.0,3.877901685874085,1.0179358640428764,0.3135417724072559,2.1620821471290697,0.47995476473376386,190,55.0,1000.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,2,30.0,29999,999.0,1.84360429399768,0.06966078567605177,-0.7760774445267961,1.572794928663654,0.16340728432024373,5,30.0,50.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,3,,29998,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,6,,29995,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,7,,29994,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,8,,29993,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,9,155.0,29992,193.0,1.455888373787341,0.04323006515884834,-0.3720044631158801,1.1551977432482914,0.01971074688536079,21,155.0,255.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,16,14271547447227430912,10,250.0,29991,119.0,1.4581556056606133,0.03750907324908573,-0.28668516326360644,1.1873863824728257,0.019252996238993483,30,250.0,435.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,1,50.0,30000,600.0,3.7189289289446874,0.9213532408645178,0.36281042515241485,2.2808164502710424,0.39959104105993953,191,50.0,1000.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,2,30.0,29999,999.0,1.8465256998761517,0.07248902285731765,-0.8353310254881308,1.545665453074575,0.1814790229948501,1,30.0,30.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,3,,29998,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,6,635.0,29995,47.0,1.5619790704305958,0.006532278087400219,-0.791463331017811,1.1885367012351047,0.019448098713215893,42,635.0,995.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,7,965.0,29994,31.0,1.541466347278336,0.001424838264209831,-0.6513132813586624,1.4762649156866654,0.002924087705207445,1,965.0,965.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,8,,29993,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,9,135.0,29992,222.0,1.4514982650166783,0.04723517981137633,-0.42434539403043214,1.1120582365855864,0.018185810294979482,36,135.0,380.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,17,3803106730039415808,10,225.0,29991,133.0,1.4495019292778832,0.04202538850242735,-0.3734852212612093,1.0956990930657575,0.01694688520433042,131,225.0,995.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,1,25.0,30000,1200.0,3.181430362267973,0.8696690321913447,0.3198841356056722,2.0874254244275616,0.5197142083019275,176,25.0,900.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,2,30.0,29999,999.0,1.8465522040089426,0.06650389520327696,-0.7623120076655769,1.5918846430586309,0.15366053633778687,4,30.0,45.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,3,550.0,29998,54.0,1.6169263791805226,0.0023763641252532424,-0.5958210580803671,1.5552848426919454,0.01711976173223221,11,550.0,865.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,6,890.0,29995,33.0,1.5653101607806104,0.0031818411031097832,-0.6775878184104079,1.412763446610778,0.010178045252360018,2,890.0,930.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,7,,29994,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,8,95.0,29993,315.0,1.4581822614055773,0.05236901646691897,-0.5379630672737681,1.081020438261649,0.01876702741275014,9,95.0,135.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,9,170.0,29992,176.0,1.4579030516008102,0.045588829907959816,-0.42871653581085184,1.082006184618414,0.019185648623877637,28,170.0,330.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,18,8456796539239031808,10,275.0,29991,109.0,1.4583542008019124,0.03394666531365125,-0.23407388033198895,1.232854549675255,0.020137299711765172,64,275.0,635.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,1,115.0,30000,260.0,4.670071056547202,1.3449457050324307,0.4388827437404889,2.3795529049801143,0.33967681408527434,178,115.0,1000.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,2,40.0,29999,749.0,1.8608956311637304,0.061509150047565964,-0.8493282951878,1.5097867290634999,0.19965781402587346,1,40.0,40.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,3,35.0,29998,857.0,1.57259447715376,0.038236638106854876,-0.7938426395029585,1.395014960008995,0.059622978370918345,2,35.0,40.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,6,600.0,29995,49.0,1.5636155659319695,0.00501289375989232,-0.7492672194199315,1.3285851076505588,0.013495572492208337,4,600.0,900.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,7,,29994,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,8,90.0,29993,333.0,1.454416304597359,0.0515092970505924,-0.4937896658905543,1.1240359792911527,0.01955274368152753,6,90.0,135.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,9,160.0,29992,187.0,1.454447360913889,0.04951328546959928,-0.44630139865371776,1.044381148826476,0.019573632079100223,19,160.0,255.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,19,7132626394770388992,10,175.0,29991,171.0,1.443500807245595,0.04131782537528446,-0.2521770172745249,1.205729875851691,0.0210039178957771,37,175.0,405.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,1,45.0,30000,666.0,3.6902218151927637,0.9774445593422281,0.3081887784520616,2.129989221006409,0.4965983820388442,183,45.0,955.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,2,25.0,29999,1199.0,1.8286964867599798,0.0791916907547948,-0.7542107522465151,1.5802218128978067,0.15805573132975975,5,25.0,45.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,3,,29998,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,6,,29995,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,7,,29994,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,8,,29993,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,9,180.0,29992,166.0,1.4645013382723366,0.04166049366948024,-0.38792560990241615,1.1406677199819228,0.019464177276496113,10,180.0,245.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,20,4930664313581036544,10,220.0,29991,136.0,1.4590102696931608,0.04273837639780463,-0.42422152504360316,1.0580912491315266,0.015089518635298371,29,220.0,405.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,1,270.0,30000,111.0,5.789320148852115,1.589629294618425,0.27881738380579524,1.9627905131150278,0.5227263125268679,147,270.0,1000.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,2,30.0,29999,999.0,1.8476967746240973,0.0688125138347882,-0.8029474358406761,1.5721574836627557,0.16625346737384522,1,30.0,30.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,3,35.0,29998,857.0,1.5730845371901618,0.03840763101537817,-0.8061068421606026,1.3920313900630819,0.06030206085477659,1,35.0,35.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,6,595.0,29995,50.0,1.5604442193600447,0.00692994836181803,-0.6938843762401695,1.295241494646188,0.017239297060338818,56,595.0,995.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,7,,29994,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,8,80.0,29993,374.0,1.4492999061929699,0.05729679635341702,-0.543561547270756,1.0789421794280054,0.018503136351717967,5,80.0,120.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,9,130.0,29992,230.0,1.446908759906497,0.04897316344885748,-0.4266128045279416,1.1008430371305034,0.01845941361999759,51,130.0,415.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,21,17262798227781249024,10,230.0,29991,130.0,1.4469723226736129,0.0346658256364585,-0.17897562229620625,1.2563356297058406,0.022521711383563948,114,230.0,960.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,1,20.0,30000,1500.0,2.9800347835829375,0.7705512934978205,0.3110365016969825,2.1123042306826596,0.5006554179081297,197,20.0,1000.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,2,30.0,29999,999.0,1.846253737565915,0.07010406140484435,-0.8103719412330704,1.5632313691748243,0.1707610656831182,3,30.0,40.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,3,,29998,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,6,,29995,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,7,,29994,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,8,130.0,29993,230.0,1.4659927994049917,0.04342299258160873,-0.45625897335595345,1.140338557199352,0.020983628080088877,7,130.0,185.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,9,135.0,29992,222.0,1.4470928343965317,0.037268729863164055,-0.20228609785615753,1.272471801759496,0.02364482571594347,32,135.0,345.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,22,8726247566236100608,10,220.0,29991,136.0,1.4487996924815025,0.03416557597572124,-0.14691576232445164,1.2758718221994028,0.02382338052996513,51,220.0,900.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,1,15.0,30000,2000.0,2.7443237553068114,0.715569268977603,0.3286845419569835,2.0844788201436426,0.49868843870086127,172,15.0,870.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,2,25.0,29999,1199.0,1.8329976083545705,0.07958102957951663,-0.7938843768700365,1.5735292477250726,0.164713012160501,7,25.0,450.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,3,35.0,29998,857.0,1.571841023717968,0.04016309735557333,-0.8246944736537627,1.37816996403819,0.06371758890854456,1,35.0,35.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,4,,29997,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,5,,29996,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,6,,29995,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,7,,29994,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,8,,29993,,,,,,,0,,,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,9,175.0,29992,171.0,1.456895336921626,0.03686800320953058,-0.2880736683581434,1.2284652540443022,0.020782818327952122,99,175.0,705.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,23,675611128067509376,10,615.0,29991,48.0,1.4772006959169772,0.029338596536637757,-0.3361766636338406,1.1244756853359075,0.01816449490552106,57,615.0,980.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,24,11653117612666775552,1,15.0,30000,2000.0,2.7683343843287225,0.7239661296938036,0.3353351403365332,2.1030334686685235,0.5008673537748666,148,15.0,750.0,test,30000,0.01,min
doubling-p1-3,doubling,0.3333333333333333,frechet,0.3,2.0,24,11653117612666775552,2,30.0,29999,999.0,1.8465891750088916,0.06992103104090422,-0.806177777003598,1.5656108681775258,0.16953226961575685,1,30.0,30.0,test,30000,0.01,min
